Sr No,Title,Content,Published_Date,Website,Source_URL,Category,Bias
103,Title: Ranking WWE's Top 10 MVPs for Men's and Women's Divisions Thus Far in 2023,"2 of 4

It would be easy to argue against Reigns because of his reduced schedule, lack of championship defenses or the perception that he does not work as hard as a Seth Rollins or a Cody Rhodes.

Easy, but misguided.

Reigns is still the centerpiece of WWE, and his epic storyline—encompassing the Sami Zayn ""Honorary Uce"" chapter and the dismantling of The Bloodline by way of his feud with Jey Uso—has resulted in enormous television ratings.

The July 7 episode of SmackDown, featuring The Tribal Trial of Reigns, was the first time in history that professional wrestling was the most-watched show on all of television, per Dave Meltzer of the Wrestling Observer Newsletter.

Throughout 2023, he has elevated those he has worked with. Zayn and Kevin Owens were bigger stars for having worked with The Tribal Chief, so much so that they headlined Night 1 of WrestleMania 39 and won the Undisputed WWE Tag Team Championship from The Usos.

Speaking of the twins, Jimmy and Jey are amid singles runs that would not have existed had there not been the overarching Bloodline story. The latter brother is particularly benefitting as one of the top babyfaces in the company.

Three hugely dramatic main events (against Zayn, Cody Rhodes and Jey), countless engaging segments and some of the best attention to detail from a performance standpoint are enough for Reigns to earn the MVP recognition.

Factor in what he has done for the business as a whole by creating moments that people want to see, and you have a guy who can work whatever schedule he wants. Especially when everything he is a part of is so significant to WWE and its stars as a whole.

Rhodes had a hot, months-spanning feud with Brock Lesnar that helped him get back on track to the Undisputed WWE Universal Championship. The Usos are hotter individual stars than they have ever been. Rollins is the world heavyweight champion, a title created so Raw had its own prize while Reigns dominates on the blue brand. Zayn and Owens are mega-over and helped enhance the tag division.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
104,"Title: AJ Styles' Last Hurrah as WWE Headliner, AEW's Most Tired Tropes, More Quick Takes","2 of 5

LA Knight's big Battle Royal win at SummerSlam indicated he was on the ascent, and the follow-up has shown WWE is behind him.

Per PWInsider, the self-proclaimed Megastar is on the verge of signing a new long-term deal with that would keep him with the company for the next five years. This was reported to be the final piece of the puzzle needed for his main event push to move forward.

It was added that WWE will soon him have internally slotted as the top babyface on SmackDown, which should come as no surprise based on his strong crowd reaction, social media metrics, merchandise and more.

That would have to make a match between him and Reigns inevitable.

As previously noted, The Tribal Chief's schedule for the remainder of 2023 is up in the air and no upcoming title defenses are set in stone. If he is on track to lose the Undisputed WWE Universal Championship at WrestleMania 40, it would be booking malpractice for these two to collide for the title sometime before then.

The seeds were planted during a backstage segment on SmackDown with Knight and Paul Heyman. It's no different than what WWE did with Reigns and Sami Zayn a month before 'Mania this year.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
105,"Title: Logan Paul's Fiancée Nina Agdal Sues Dillon Danis, Seeks Restraining Order Over Posts","MEGA/GC Images

Dillon Danis' incessant online trolling of Logan Paul's fiancée Nina Agdal will have legal consequences.

According to TMZ, Agdal is suing Danis and also filed for a restraining order against him on Wednesday. Agdal's lawsuit claims that Danis ""has posted 'despicable' things about her more than 250 times since his fight with Paul was announced"" on Aug. 8. She is seeking unspecified damages plus at least $150,000 per violation of the federal law prohibiting the sharing of intimate images.

Per TMZ, the lawsuit goes on to state that Agdal has ""suffered humiliation, emotional distress, and reputational harm"" and includes an allegation that one post made by Danis on Aug. 11 violated federal and state law. The post included ""a sexually explicit image of her that was taken from 'a romantic encounter' she had"" with someone over 10 years ago.

""Danis posted the photograph -- entirely uncensored -- from his X (Twitter) account, without Plaintiff's consent,"" Agdal stated in the suit. ""Later that day, Danis reposted the explicit photograph in order to maximize the number of views it would receive.""

Agdal further stated that Danis only agreed to delete the post after the Misfits Boxing promotion threatened to cancel his Oct. 14 fight against Paul if he didn't take it down.

The 31-year-old model also alleged in her suit that a post from Danis on Aug. 28 included a video that was stored deep in her Snapchat drive, ""suggesting Danis had hacked [her] personal account or had obtained the private video from someone who had done so.""

Agdal's temporary restraining order seeks to have Danis barred from continuing to post sexually explicit images of her, as the 30-year-old has threatened to release more images that would further damage her reputation.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
106,"Title: Ranking Kevin Owens & Sami Zayn, FTR and the Best Tag Teams in WWE and AEW Today","2 of 3

Credit: WWE.com

WWE has a long history of utilizing its tag division as a plot device rather than a showcase of tag team wrestling. It has long taken two established, over singles wrestlers and thrown them together in an attempt to further storytelling, often at the expense of the actual teams.

It is a pattern that gained popularity within its creative team during the Attitude Era and has persisted since and today is no different.

Yes, Kevin Owens and Sami Zayn have a long history as a team, dating back to their time on the indies but in the eyes of the WWE Universe, they are another instance of guys who have long been established as singles stars coming together to succeed in the tag team wrestling.

Ditto Judgment Day's Finn Balor and Damian Priest.

Meanwhile, there are talented tandems such as Alpha Academy's Chad Gable and Otis, Imperium's Ludwig Kaiser and Giovanni Vinci, Pretty Deadly's Elton Prince and Kit Wilson, and the surprisingly undervalued Viking Raiders' Erik and Ivar, all of whom are capable of tearing it up and adding credibility to the division.

The closest thing we have gotten was the prime run of The New Day and The Usos when they were battling every week for tag team supremacy. Even then, WWE failed to build legitimate teams around them and if it did, it was typically one or two others, leading to repetitive matches rather than a roster of duos that could all convincingly win the gold.

Unfortunately, that does not appear to be changing any time soon.

Owens and Zayn and The Judgment Day are great for elevating the stature of the tag titles and gives them a realistic opportunity to headline Raw and SmackDown, but without any real teams to work with that can genuinely beat them, it ultimately is another instance of tag team wrestling taking a backseat to the individual stars.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
107,Title: Expectations for John Cena's WWE SmackDown Run after Win at Superstar Spectacle 2023,"Michael Loccisano/Getty Images

After John Cena and Seth Rollins beat Imperium's Giovanni Vinci and Ludwig Kaiser at WWE Superstar Spectacle in India, wrestling fans have turned their attention toward what's next for the 16-time world champion.

While letting Cena grace an international show the magnitude of Superstar Spectacle is a smart business move for WWE, the company's creative team must use the Hollywood star's credibility with the fans to help put over at least one current performer before his inevitable departure.

At Payback, Cena was involved in a match as a special guest referee between LA Knight and The Miz, which could be setting up a potential tag team or multi-man bout for a future event.

With Austin Theory and Grayson Waller showing signs of forming an alliance, Cena could find an unlikely tag team partner with Knight in his battle against the heel tandem.

Not only would Cena help Knight stay red hot with the WWE universe, but he would also showcase the supreme talent of Waller, who has all the potential in the world to be a better version of The Miz.

Add in Cena's history with Theory, and the potential for a feud is obvious.

In addition, if the company wants to expand the program, incorporating The Miz on the heel team and Rey Mysterio—an old friend of Cena—on the face team, WWE would have a six-man match worthy of any stage or premium live event.

There is a large contingent of wrestling fans who also look at Cena's 16 runs with a world heavyweight championship and can't help but think the company will eventually let him surpass Ric Flair's record and win another world title.

With Roman Reigns standing tall as the Tribal Chief on SmackDown and Seth Rollins trying to establish himself and a new title on Raw, now is not the time to have the living legend break the record.

Instead, WWE should wait for a heel to win the championship and create a reign of terror, only for Cena to triumphantly return ahead of WrestleMania and steal back the title for the good guys. He could then quickly lose the belt back to another up-and-coming heel, making him one of the most marquee transitional champions in history and giving the company an unforgettable moment that it could bank off financially for years to come.

As a staple of the SmackDown brand for the next several weeks, or at least until the end of the SAG-AFTRA strike, Cena's top priority must be to make the current performers on television every week look strong, going against everything he has done during his career to bury the hottest talents and vampire their momentum away.

If WWE is dead set on having Cena fight for a world championship, he should battle against The Bloodline, setting aside Jimmy Uso and Solo Sikoa before getting another crack at Reigns. He should not be the one to defeat the Head of the Table, but another high-profile win over a bona fide legend would further cement Reigns' current run as one of the best in wrestling history.

No matter what Triple H and WWE Creative have in store for Cena over the next two months, his time on television must not be squandered. Too many performers could use the rub, and too many storylines that could use his impact on the company to waste his credibility.

Whether wrestling fans like Cena or not—based on his years of using his clout to get what he wants—his presence is undeniable and the impact he could make on the current product should be felt long after he returns to Hollywood.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
108,Title: The 8 WWE Stars Who Could Realistically Headline WrestleMania 40 Match Card,"1 of 8

Credit: WWE.com

Another WrestleMania main event involving Roman Reigns is all but guaranteed for the upcoming installment in April 2024. It's more a matter of who his opponent will end up being.

If he can maintain his possession of the Undisputed WWE Universal Championship until then, he will become the first Superstar to walk into WrestleMania with the same title four years in a row. Hulk Hogan was the only other person to do it with three.

Of course, it won't be difficult for him to hold onto it if his title defenses are far and few between. He last defended the prestigious prize against Jey Uso at SummerSlam, and before that, you'd have to go all the way back to WrestleMania 39 when he beat Cody Rhodes to retain the title.

There can be no debate how historic this run for Reigns truly is, however. Every single one of his matches have a big fight feel, specifically this past year with the handful of excellent matches he's had on pay-per-view.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
109,"Title: Edge Featured in New WWE SmackDown Intro Video amid Contract Rumors, AEW Speculation","Alex Bierens de Haan/Getty Images

Despite rumors and speculation that he could be AEW bound once his contract expires, WWE Hall of Famer Edge was included in the new SmackDown intro Friday night.

Edge is shown prominently at the 27-second mark of the intro, which begs the question of whether he would be included if WWE officials thought he planned to go elsewhere:

The Rated-R Superstar himself confirmed last month on The FAN Morning Show (h/t Subhojeet Mukherjee of Ringside News) that his WWE contract expires at the end of September.

He had also previously stated that the bout against Sheamus on the Aug. 18 episode in his hometown of Toronto was the final match on his current contract.

Shortly thereafter, PWTorch's Wade Keller reported that Edge ""presented to WWE what it would take to retain his services, but WWE declined to meet his request.""

It was also reported that Edge likely already had knowledge of what kind of deal he could get with AEW, and that people within WWE expected Edge to sign with AEW at the conclusion of his contract.

Edge quickly responded with a video on X, formerly known as Twitter, in which he refuted much of what had been reported:

The 49-year-old Superstar said: ""There's nothing going on. There's no hard feelings between me and WWE. I love WWE, it's my dream gig. It's all I ever wanted to do. I didn't come at them with some crazy contract or anything, they didn't deny me. I have a contract extension sitting in my inbox, I just don't know what to do.""

Edge added that he felt the match against Sheamus would be tough to top and suggested that retiring from in-ring competition is on the table, as is signing a new deal with WWE.

Based on what Edge has said, he is still technically under contract, so his inclusion in the SmackDown video isn't necessarily out of the ordinary.

However, since those who make such graphics are likely given specific instructions on who to include and who not to include, the speculation on Edge possibly remaining in WWE is understandable.",2023-09-17,ESPN,https://bleacherreport.com/,tennis,No
110,Title: Why a CM Punk Return to WWE is a No-Brainer for Both Parties,"Frank Jansky/Icon Sportswire via Getty Images

When it comes to CM Punk returning to WWE, it should be a matter of when, not if.

For anyone even slightly well-versed in the pro wrestling sphere, it is impossible not to think about Punk going back to WWE as soon as Tony Khan announced Punk had been fired from All Elite Wrestling.

Given the history there, it might have been easy to scoff at. But it's impossibly intriguing too—both parties could use each other in major ways and frankly, pro wrestling is just so much more interesting when Punk is on the mic or in the ring.

Fans weren't the only ones as soon as the news hit, either. According to Mike Johnson of PW Insider (h/t Felix Upton of Ringside News), top WWE stars talked about it, too. Like fans, opinions were reportedly split, but those saying ""no thanks"" wouldn't have much of a choice if the company decided to make it happen.

And why wouldn't WWE? This is a company that has patched over burned bridges with many, many Superstars since its conception. Punk would merely be the latest. Granted, those came at a time when Vince McMahon still presumably pulled most of the strings.

But from the outside looking in, who is to say the networks overlooking the proceedings don't want a Punk bump? He was, after all, given his own unique programming spot weekly with AEW. That same show's ratings immediately collapsed without him, pointing out what many fans already know—he's a huge draw.

The Punk bump would be massive, especially given the timing and feud. A Royal Rumble return would be fun, obviously. But so would an immediate re-debut to feud with someone like Seth Rollins, who not too long ago went on a possibly-out-of-character tirade about Punk being a ""cancer"" and to ""stay away."" At this point, even a fun one-off match against Roman Reigns, Kevin Owens, LA Knight, the list of possibilities goes on and on.

Oh...and don't forget a renewal of his classic feud with John Cena, if possible. Some might argue Punk was Cena's greatest foil at the height of his momentum. That as a main event of a WrestleMania on a Night 1? Sign us up.

Yes, Punk's comments about WWE since joining AEW haven't been the nicest, including his return promo. But he's brushed shoulders with WWE since walking out in 2014, first on FS1's WWE Backstage in 2019 and later backstage at a weekly Raw broadcast last April. Sean Ross Sapp of Fightful (h/t Upton) has even reported that in December of 2022, Punk wanted to leave AEW for WWE around the time of the Royal Rumble.

And while it would be a tad ironic given his character over the years, Punk returning in a non-full-time role would help to alleviate some of his problems, health and otherwise, that popped up during his full-time run back in 2014 and earlier.

WWE needs the ""legend"" slot, too. Goldberg's last hoorah wasn't exactly great, Undertaker isn't around anymore and there has been constant speculation about whether Edge will retire and/or leave soon.

If there's one thing Punk can do better than most, it's put over others, so it's not like his return role would need to be limited to fitting other veterans. He spent a big chunk of time in AEW putting over younger up-and-coming talent before pursuing titles. In WWE the effect would only be amplified, especially if they surprise everyone by giving us a heel Punk, corporate heel sellout sort of character (good if WWE wants to throw jabs at AEW and punch down via Punk's promos, too).

Punk's side of things shouldn't need much of an explainer here, of course. Working indy promotions or even overseas wouldn't be nearly as appetizing as potentially getting that ""main event"" of WrestleMania he always wanted, even if it's only on a Night 1. There are too many amazing feuds and possibilities on a part-time schedule to pass up, never mind the inevitable cash flow. Things have changed dramatically in WWE since his departure, in some ways because of him. Returning to reap those benefits would be silly to miss now.

Undoubtedly a polarizing figure, Punk is also captivating. Many lapsed fans returned to pro wrestling during his Pipebomb era. A potentially big chunk of viewership would simply tune in to see if he loses, which is a win-win for everyone, regardless. And few even current WWE stars have the crossover appeal into the mainstream that Punk has.

Punk and WWE getting back together felt impossible even a year ago. But sometimes we forget this is pro wrestling, where anything goes. The sport is better with Punk in it and it's hard to think both parties here don't see the upside worth grabbing before it's too late.",2023-09-18,ESPN,https://bleacherreport.com/,tennis,No
111,"Title: WWE SmackDown Results: Winners, Live Grades, Reaction and Highlights from Sept. 8","4 of 6

Credit: WWE.com

The Judgment Day sought to continue its takeover of WWE, expanding to SmackDown where they battled Butch and Ridge Holland of The Brawling Brutes.

Priest and Balor earned the win, defeating their very game opponents decisively and fairly.

Midway through the match, cameras panned backstage, where Pretty Deadly watched Holland and Butch compete, their first appearance since Elton Prince was injured in a match with the babyfaces a few months back.

That feud is likely to resume once Prince is cleared for action. One we may not have to wait for, though, is Judgment Day vs. the rebooted Hurt Business.

Bobby Lashley and The Street Profits hit the ring after the match and warned the tag champions that it will be him and his teammates that dominate, not Judgment Day. In terms of a high-profile feud that helps Lashley, Montez Ford and Angelo Dawkins build momentum as a trio, there are far worse options to pain them with than the uber-over Judgment Day.

Great stuff with the tease of an upcoming program that fans can get excited about and anticipatory for.

Result

Balor and Priest defeated Butch and Holland

Grade

B+

Top Moments and Takeaways",2023-09-18,ESPN,https://bleacherreport.com/,tennis,No
112,Title: Cardi B Eyes WrestleMania 40; John Cena Calls Roman Reigns WWE Goat; LA Knight Rumors,"Theo Wargo/Getty Images

Bleacher Report catches you up on the latest news from the WWE Universe.

Cardi B Interested in Attending WrestleMania 40

Superstar rapper Cardi B has long discussed her childhood love for WWE, and she may parlay it into an appearance at WWE's biggest event.

During an interview on Hot 97 (h/t Steve Carrier of Ringside News) this week, Cardi B spoke about her pro wrestling fandom with Peter Rosenberg, who is often part of WWE's pre-show panels before premium live events.

Cardi B downplayed the likelihood of having a match in WWE after having given birth to two children, but she expressed interest in attending WrestleMania 40 in Philadelphia next year, saying: ""I mean I would love to attend, I don't know, I don't know what to do, if I need to perform or slap a bitch but like, I want to go. I have to fulfill some type of dream.""

Over the years, Cardi B has made mention of WWE on X, formerly known as Twitter, from time to time.

In 2019, she named Eddie Guerrero, Booker T, Batista, Edge, Lita, Triple H, The Undertaker and Kane as some of her favorite wrestlers, which suggests she was heavily into WWE during the Ruthless Aggression Era.

While Cardi B has yet to make a WWE appearance, her hit song ""Up"" was the official theme song for SummerSlam 2021, so she has at least some link to the company.

Rosenberg said during the interview that he would attempt to pull some strings in order to make a Cardi B appearance at WrestleMania 40 possible, meaning one of the most iconic female rappers of all time could show up on the Grandest Stage of Them All.

Cena Calls Reigns WWE's GOAT

Many wrestling fans consider John Cena to be the greatest performer in WWE history, but the 16-time world champion has a different opinion.

Per Aashrit Satija of SportsKeeda, Cena spoke to reporters Friday in India prior to WWE's Superstar Spectacle event, and it was asked for his opinion on how Roman Reigns has done as his successor as the face of WWE.

Cena went on to pay The Tribal Chief the ultimate compliment, saying: ""In my perspective, I think Roman Reigns is the greatest of all time.""

Reigns is in the midst of one of the greatest title runs in WWE history, as the undisputed WWE universal champion has now held a world championship for over three years consecutively, which is unheard of in the current era of wrestling.

During that time, Reigns has completely overhauled his character, become the most compelling figure in the wrestling business and largely earned the respect of fans who once complained about WWE pushing him to the top.

Cena was the unquestioned top star in WWE for well over a decade, and while that earned him a ton of fans, he also had his fair share of detractors, so he has a unique understanding of what Reigns has dealt with over the years.

Once Cena became WWE's top star, he never turned heel, whereas Reigns did take that leap of faith, and it has paid major dividends for him.

The company has also benefited from the decision, as it is raking in record profits and attendance numbers with Reigns at the helm.

Several Superstars belong in the WWE GOAT conversation, and the fact that one of them has put Reigns in that echelon speaks to how far he has come during his career.

Knight Reportedly in Line for Huge Push

LA Knight has quickly become one of WWE's most popular Superstars and he is reportedly in line for a big push moving forward.

According to Dave Meltzer of the Wrestling Observer Newsletter (h/t Felix Upton of Ringside News), Knight is expected to get a ""mega push"" due to the fact that his positive crowd reactions are being backed by strong merchandise sales and ratings for his television segments.

In recent months, live audiences have consistently popped for Knight and thrown their support behind him, resulting in the decision to make him a full-fledged babyface.

While WWE initially seemed somewhat hesitant to go all in on pushing Knight, he won a battle royal at SummerSlam and beat The Miz last weekend at Payback, which suggests the push has perhaps already begun.

On Thursday, PWInsider.com (h/t Upton) reported that WWE was either nearing or completing an agreement on a new contract for Knight, perhaps as long as five years in length.

With a new deal reportedly in place or almost in place, there is little holding WWE back from going full steam ahead with Knight's push.

While Knight remains relatively new to WWE, he is a pro wrestling veteran and is already 40 years old, so the company doesn't have much time to waste in terms of making him a top star and possibly a world champion.

The fans clearly want Knight in that spot, and it does seem as though WWE is beginning to listen to them.",2023-09-18,ESPN,https://bleacherreport.com/,tennis,No
113,Title: Feud With Seth Rollins Has Brought New Life to Shinsuke Nakamura in WWE,"Photo credit: WWE.com

Shinsuke Nakamura is arguably the most charismatic and complete Japanese star to compete for WWE.

Nonetheless, his newfound rivalry with Seth Rollins has been a godsend for a superstar who went through a bit of an identity crisis for so long. Sure, we could still see glimpses of greatness, but his creative direction was inconsistent at best.

Last weekend, the former MMA fighter headlined his first premium live event after seven years in the U.S. as he challenged for the world heavyweight championship in the main event of Payback.

It has been wonderful to see him take on a villainous role again. This change suits him well, and he has an opponent, who is willing to help him explore this new character.

The King of Strong Style joined the company in 2016 after a career-defining run with New Japan Pro Wrestling. Straight away, Western fans had high hopes for the new acquisition after his highly acclaimed Wrestle Kingdom 10 match against AJ Styles.

During the Black and Gold era, the five-time IWGP Intercontinental champion immediately brought star power and a well-earned reputation to NXT. His stint with the developmental brand properly established him as a magnetic superstar among WWE's hardcore fanbase and created a new legacy to live up to.

Even if you never watched his NJPW matches, it was easy to see that there was something special about him. After all, his TakeOver debut against Sami Zayn became a must-see experience, and his captivating entrance drew the attention of the most casual viewers.

Photo credit: WWE.com

It seemed like the company had finally found its first Japanese WWE champion after he won the men's Royal Rumble match in 2018. The 43-year-old became one of the most popular winners of the last decade en route to a dream matchup with The Phenomenal One at WrestleMania 33.

However, Nakamura never quite reached that height again following an underwhelming encounter with Styles and an ill-advised heel turn. That's what makes his current feud with Rollins such a welcomed change of pace.

It's a breath of fresh air for longtime fans who felt he should've consistently remained in contention for a world title. Even more, it has given him a much-needed character arc and a turn with clear motivations.

A Fresh New Coat of Paint

On New Year's Day, Nakamura proved he still had so much to offer as he entered The Budokan in Chiyoda, Tokyo, Japan to face The Great Muta one last time.

At Pro Wrestling NOAH The New Year 2023, he showcased the flair and hard-hitting style that put him on the map. Afterward, the historic encounter inspired him to continue to expose the world to his style of wrestling and acquire championship gold.

Following the introduction of the new World Heavyweight Championship, Raw became the best destination for new contenders as it rebuilt its main event scene. The King of Strong Style's stiff strikes also make him an ideal heel and a believable opponent for Rollins.

Although his first heel turn in 2018 didn't live up to its potential, WWE has done a great job this time. On Aug. 21, Nakamura appeared in a vignette complete with subtitles to reveal his plan to target the champion's injured back.

It was such a fresh take on his character and a simple approach that made us wonder why it took so long to get this right. It was a great way to allow him to speak in his native tongue and continue to play mind games.

This cold and calculating persona and his deliberate offense make him much more imposing. His motivations are also more nuanced and there is more of an attention to detail.

For example, referencing the seven virtues of Bushido tattooed on Rollins' back was a clever nod to his culture. That's a far cry from the obsessive use of crotch shots that he employed in 2018.

The anime-style clip before his entrance at Payback was also a nice touch. It helped to illustrate that the language barrier isn't a limitation anymore. Instead, it's an aspect that WWE can accentuate in intriguing ways.

The Right Opponent For A Fighting Champion

Nakamura unsuccessfully challenged Rollins for the world heavyweight title on Saturday night, but this feud is far from over. In fact, the challenger attacked his foe after the match deadset on aggravating his back injury.

This was the right call because there's still more WWE can do with this feud, and it has revitalized a fan favorite. The Japanese star has managed to remain so popular even after extended time off television and poor booking decisions. So, it's great to see the company doing something different with him.

The 43-year-old isn't the performer he used to be in the ring anymore, but he can still tell an engaging story. His current character work is tremendous, and his presentation is creative and refreshing.",2023-09-18,ESPN,https://bleacherreport.com/,tennis,No
114,Title: WWE's Growing Becky Lynch Problem,"3 of 5

Charlotte Flair, Ronda Rousey and Bianca Belair all brought the best out of Becky Lynch. The programs with Bayley and Trish Stratus had the potential to be special but weren't able to capture that same magic.

Tiffany Stratton could prove to be the perfect foil she desperately needs right now.

Stratton sat ringside for Lynch's matches on Raw last week and against Stratus at Payback the subsequent Saturday. Lynch then set her sights on Stratton's NXT Women's Championship, which she announced she'll challenge for on Tuesday's episode.

All signs point to it be more than a one-off for Lynch in NXT, especially with the brand's No Mercy event coming up at the end of the month. Regardless of when it is, there's a strong chance she will capture the one title that has always alluded her, if only for a brief period.

NXT did something similar with Charlotte Flair in 2020 and no one benefited from it, not even Flair herself. This run for Lynch can be beneficial if she doesn't steamroll Stratton and the two are instead allowed to have a competitive rivalry.

Stratton has had an impressive run so far but hasn't faced anyone the caliber of Lynch. Putting the belt on Lynch would freshen up The Man's stagnant character and give her a whole new batch of stars to work with for the foreseeable future.",2023-09-18,ESPN,https://bleacherreport.com/,tennis,No
115,Title: Gunther Becomes WWE's Longest-Reigning Intercontinental Champion at 455 Days,"Marc Pfitzenreuter/Getty Images

Gunther officially became the longest-reigning Intercontinental champion in WWE history Thursday, surpassing the record previously held by WWE Hall of Famer The Honky Tonk Man.

WWE recognized The Ring General's accomplishment on X, formerly known as Twitter, and celebrated his 455th consecutive day as IC champ:

WWE Hall of Famer and head of creative Triple H also acknowledged Gunther cementing himself as arguably the greatest Intercontinental champion of all time:

On Monday night's episode of Raw, Gunther faced Chad Gable in the main event with the understanding that he would eclipse The Honky Tonk Man's record reign of 454 days if he managed to retain.

Gable had beaten Gunther by count-out in a previous meeting, and while he came close to dethroning Gunther on numerous occasions Monday night, the leader of Imperium put Gable down with a fury of high-impact offense to win by pinfall.

The Honky Tonk Man beat fellow Hall of Famer Ricky ""The Dragon"" Steamboat for the IC title in June 1987 and dropped it to another Hall of Famer in The Ultimate Warrior at SummerSlam in August of 1988.

Warrior beat Honky Tonk in a matter of seconds, but his record for 454 days as intercontinental champion stood for a remarkable 35 years until Gunther broke it.

Gunther won the title from Ricochet on the June 10, 2022, episode of SmackDown shortly after getting called up to the main roster from NXT, and he proceeded to beat several big-name Superstars to retain it over the next 455 days.

Drew McIntyre, Sheamus, Rey Mysterio, Shinsuke Nakamura and Braun Strowman are just a few of the challengers who fell to him along the way.

Gunther has not lost a televised singles match by pinfall or submission since arriving from NXT, and there is no end in sight to his incredible run as intercontinental champion.

Given his dominance, it won't be at all surprising if Gunther adds months and even years to his newly established record.",2023-09-19,ESPN,https://bleacherreport.com/,tennis,No
116,"Title: Backstage WWE and AEW Rumors: Latest on Zoey Stark, Thunder Rosa and More","2 of 4

Thunder Rosa has not competed in an All Elite Wrestling ring since the August 8 episode of Dark Elevation, where she partnered with Hikaru Shida and Toni Storm to defeat Emi Sakura, Marina Shafir and Nyla Rose in a trios match.



However, her lengthy absence from the squared circle due to a back injury may be nearing its end.



Sapp reported: ""Fightful Select has been told that Thunder Rosa could return to the ring at almost 'any time,' provided creative is produced for her. Rosa had spoken to some at this past weekend's Starrcast, and sources within AEW indicated that she is ready to return. Whether or not she does imminently remains to be seen.""

The most interesting tidbit in the report is, ""provided creative is produced for her.""



Considering the current lack of creative throughout the women's division in AEW, it may be a long wait for her fans.

In all seriousness, though, Rosa is a talented wrestler who was one-half of the two most memorable matches in AEW's women's division history: The Lights Out and steel cage matches against Britt Baker.



She won the AEW World Women's Championship from Baker in the latter but was never able to finish out her reign, thanks to the back injury that has plagued her and kept her from the squared circle.



The announcement of Collision was accompanied by media prominently featuring Rosa, suggesting she would be back as a member of the Saturday night roster. She has yet to compete in a match, instead serving on the AEW Spanish announce team.",2023-09-19,ESPN,https://bleacherreport.com/,tennis,No
117,Title: WWE Rumors: Latest on LA Knight's Long-Term Contract Negotiations with WWE amid Push,"Photo credit: WWE.com

WWE and rising star LA Knight have reportedly engaged in long-term contract negotiations during his recent emergence as one of the company's most popular performers.

According to PWInsider.com (h/t Felix Upton of Ringside News), WWE and Knight have either completed a deal or are close to doing so, and the new contract reportedly may be up to five years in length.

After enjoying a great deal of success in Impact Wrestling and NWA under the name Eli Drake, Knight signed with WWE in 2021 and began on the NXT brand.

Knight quickly got over with the NXT crowd, leading to his main roster call-up last year, although it came in a completely unexpected role.

He was renamed Max Dupri and was in a managerial role as the head of Maximum Male Models. Perhaps not coincidentally, the character was dropped once Triple H replaced Vince McMahon as head of WWE creative, and the LA Knight gimmick returned shortly thereafter.

Ever since the build toward WrestleMania 39 earlier this year, Knight has consistently gotten huge reactions from the WWE Universe, essentially forcing him to transition from a heel to a babyface.

Knight finally broke through with his biggest main roster win to that point at SummerSlam in August when he won a battle royal.

More recently, Knight defeated The Miz last weekend at Payback in a match that saw John Cena serve as the special guest referee.

Knight and Cena had a disagreement during the match, and Knight initially refused to shake Cena's hand, but they ultimately showed respect for another.

Since Cena is scheduled to stick around in WWE for the next two months, it is possible the angle was done to either set up a match between Knight and Cena or a tag match in which they team together.

Whatever the case, it is clearly a great sign for Knight and his push that WWE sees enough in him to involve him heavily with one of the biggest WWE stars of all time in Cena.

It has taken the 40-year-old Knight many years in the wrestling business to reach this level, but he is finally being recognized as one of the top guys in WWE and pro wrestling as a whole.

If Knight and WWE are indeed in agreement or nearing an agreement on a new contract, it could be a sign that the promotion intends to push him even more with a world title run potentially in his future.",2023-09-19,ESPN,https://bleacherreport.com/,tennis,No
118,Title: Booking Cody Rhodes' Story Back to Roman Reigns and WWE WrestleMania 40 Main Event,"4 of 6

With two world championships back in play in WWE, the other No. 1 contender will likely be determined inside the Elimination Chamber.



This is the perfect setting to pit Reigns' many rivals against each other. Rhodes, Sami Zayn, Kevin Owens, Jey Uso, Jimmy Uso and either Seth Rollins or AJ Styles would make for a dramatic group of six to fight inside the structure.



Forcing The American Nightmare to wrestle this match from the start and go through all Reigns' previous rivals before last eliminating Zayn would be a powerful story to tell of deciding who would finally end his reign of terror.



From there, what matters most is that Rhodes and Reigns interact. The Tribal Chief has a mental edge he can exploit. He has previously defeated The American Nightmare, who has still to prove he can win in the main event of the biggest shows.



With at least Paul Heyman and Solo Sikoa still by his side, Reigns would find every way to get a physical and mental edge over Rhodes before the big night.



Meanwhile, this would be a perfect time to play on Rhodes' family legacy. Legends such as Triple H, Shawn Michaels, Bret Hart, Ric Flair, even The Undertaker could appear.",2023-09-19,ESPN,https://bleacherreport.com/,tennis,No
